ticker,event,"[-1,1]","[0,1]","[0,5]"
CVX,2022-03-17,0.01597522507885473,0.026189871200130187,0.04131294231539012
CVX,2022-06-16,-0.07486025596586297,-0.057396343461324245,-0.07858425051623785
CVX,2022-09-22,-0.03315496085156472,-0.0364631602901652,-0.024085261221016896
CVX,2023-03-23,0.008531751420071187,0.0018876626810217546,0.010633083562093842
CVX,2024-09-19,0.017132490294898474,0.013195320795428386,-0.004401962806699172
CVX,2024-12-19,-0.02587741844541636,-0.015469586127573893,-0.012310486192235666
CVX,2025-09-18,-0.032060807993242305,-0.03116739770118484,-0.0058512946204197615
CVX,2025-10-30,0.03040237747900048,0.0202908312873701,-0.01705299942577784
CVX,2025-12-11,-0.00812018640427178,-0.010560932274636278,-0.022236512074675082
DE,2022-03-17,0.04759679432151572,0.05970634329020705,0.09923969031932994
DE,2022-06-16,0.03579919147885668,0.026471379174057244,-0.02726794482873292
DE,2022-09-22,-0.0019058207795441505,-0.002325363092031855,0.03939924077154146
DE,2023-03-23,-0.014723889985439546,-0.02098664871961375,0.0015302432050591439
DE,2024-09-19,0.017995660026843843,0.009057041133406014,0.031752882367933395
DE,2024-12-19,-0.005193038822279474,0.009837070573212588,0.0011199625475896
DE,2025-09-18,-0.009844125189645917,-0.00845898934456505,-0.013732358176045272
DE,2025-10-30,-0.004298103926262415,-0.021493026072880114,0.017748747259612518
DE,2025-12-11,0.038145045142515925,0.03666533023652558,0.023220559510949895
DUK,2022-03-17,-0.020629134858085832,-0.011224622730949355,-0.00019125101883920182
DUK,2022-06-16,-0.01772862632657587,-0.01003279249146348,0.04839013007470553
DUK,2022-09-22,-0.0093121275529339,-0.0030710122743529216,-0.07891398699422635
DUK,2023-03-23,0.00040230361443763935,0.012653835068149936,0.014590964631793298
DUK,2024-09-19,-0.005857544392485717,0.00278465560227828,-0.007361389614102397
DUK,2024-12-19,0.0021486679756500364,0.019787703906444354,0.014780998316003935
DUK,2025-09-18,0.0020866806616350155,-0.0007493976891013885,-0.00011627723252790809
DUK,2025-10-30,-0.01289196274663512,-0.0011464357083668941,-0.020901621542766487
DUK,2025-12-11,-0.010785067542203047,0.006595835923922213,0.020115554612742233
EQIX,2022-03-17,-0.001585904537486145,0.013574378410695163,-0.027362320760990114
EQIX,2022-06-16,0.010502411604248186,-0.010492955162043353,0.012546300691725716
EQIX,2022-09-22,-0.007811850630353027,-0.027267835179044936,-0.07399235229562784
EQIX,2023-03-23,-4.8020588895903576e-05,0.019714308885888564,0.028926181483228525
